hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,700,-1.5167088839381084,-0.007507553331095309,-0.1337931455427717,-18.04,-3.4114285714285715,-27.834285714285713,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,710,-1.4167912839136936,-0.10834070863979003,-0.16687520981475265,-15.04,13.102857142857143,-37.074285714285715,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,720,-1.4167912839136936,-0.10834070863979003,-0.16687520981475265,-15.04,13.102857142857143,-37.074285714285715,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,730,-1.0830408642841884,-0.19006927701651052,-0.22632526627399518,-13.325714285714286,18.05142857142857,-43.65714285714286,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,740,-1.0830408642841884,-0.19006927701651052,-0.22632526627399518,-13.325714285714286,18.05142857142857,-43.65714285714286,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,750,-1.053987243263039,-0.24707785271767327,-0.27002777184362314,-12.434285714285714,11.154285714285715,-41.10857142857143,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,760,-1.053987243263039,-0.24707785271767327,-0.27002777184362314,-12.434285714285714,11.154285714285715,-41.10857142857143,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,770,-1.1200903347880489,-0.28437147129734186,-0.28241828669087804,-12.028571428571428,6.462857142857143,-29.068571428571428,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,780,-1.1200903347880489,-0.28437147129734186,-0.28241828669087804,-12.028571428571428,6.462857142857143,-29.068571428571428,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
0,0,0,790,-1.0453810235908079,-0.3270363475447859,-0.28949858088930935,-11.074285714285715,7.6571428571428575,-17.28,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
